venta_id,fecha,local_id,producto_id,unidades_vendidas,precio_unitario_aplicado,importe_total
32096,2025-07-05,2,33,7,4.9,34.3
103374,2026-01-24,5,19,2,15.9,31.8
22830,2026-07-21,1,35,8,3.9,31.2
10660,2025-07-05,1,28,4,6.2,24.8
13109,2025-09-25,1,8,2,15.9,31.8
115777,2025-10-21,6,17,3,12.5,37.5
36695,2025-12-20,2,7,2,12.9,25.8
99048,2025-09-03,5,35,4,3.9,15.6
117554,2025-12-25,6,17,1,12.5,12.5
63059,2026-06-13,3,10,4,13.5,54.0
45822,2024-10-31,3,4,1,15.9,15.9
63718,2026-07-03,3,23,3,15.9,47.7
12206,2025-08-27,1,33,3,4.9,14.7
120657,2026-04-21,6,15,4,11.5,46.0
57300,2025-11-24,3,35,1,3.9,3.9
18582,2026-03-13,1,21,1,21.9,21.9
98359,2025-08-16,5,13,10,12.5,125.0
90279,2024-12-06,5,10,2,13.5,27.0
68269,2024-11-28,4,15,1,11.5,11.5
38476,2026-02-22,2,32,2,3.5,7.0
64233,2026-07-19,3,20,2,16.9,33.8
108791,2026-07-13,5,3,3,13.5,40.5
80906,2026-02-15,4,7,1,12.9,12.9
30413,2025-05-07,2,22,1,23.9,23.9
110781,2025-05-11,6,6,1,12.5,12.5
109303,2026-07-26,5,29,3,6.9,20.7
67556,2024-10-28,4,14,1,9.9,9.9
9691,2025-06-05,1,18,2,12.2,24.4
73794,2025-06-20,4,32,3,3.5,10.5
108590,2026-07-07,5,27,2,6.5,13.0
107800,2026-06-16,5,12,4,13.9,55.6
5052,2025-01-10,1,11,1,14.9,14.9
32855,2025-08-03,2,31,1,5.9,5.9
59541,2026-02-14,3,20,1,16.9,16.9
84804,2026-06-25,4,9,4,13.9,55.6
41312,2026-05-31,2,9,4,13.9,55.6
15446,2025-12-05,1,26,2,16.5,33.0
62670,2026-05-31,3,28,2,6.2,12.4
94167,2025-04-22,5,7,4,12.9,51.6
77091,2025-09-20,4,11,1,14.9,14.9
82604,2026-04-20,4,31,2,5.9,11.8
109047,2026-07-19,5,34,14,22.0,308.0
72584,2025-05-16,4,14,8,9.9,79.2
107158,2026-05-29,5,29,3,6.9,20.7
6728,2025-03-05,1,7,2,12.9,25.8
58176,2025-12-24,3,37,4,1.58,6.32
6747,2025-03-05,1,32,3,3.5,10.5
30178,2025-04-29,2,32,1,3.5,3.5
40540,2026-05-05,2,4,1,15.9,15.9
113853,2025-08-19,6,35,6,3.9,23.4
96952,2025-07-09,5,30,3,6.5,19.5
51160,2025-05-11,3,13,2,12.5,25.0
38478,2026-02-22,2,34,1,22.0,22.0
123549,2026-07-22,6,31,2,5.9,11.8
61870,2026-05-06,3,33,1,4.9,4.9
43133,2024-08-03,3,23,1,15.9,15.9
66806,2024-10-01,4,25,1,18.9,18.9
123368,2026-07-16,6,37,2,1.8,3.6
36476,2025-12-13,2,6,2,12.5,25.0
121902,2026-06-01,6,27,2,6.5,13.0
64818,2024-08-05,4,35,5,3.9,19.5
39722,2026-04-06,2,12,2,13.9,27.8
57826,2025-12-13,3,10,1,13.5,13.5
69403,2025-01-14,4,13,1,12.5,12.5
53519,2025-07-25,3,10,3,13.5,40.5
113769,2025-08-17,6,11,1,14.9,14.9
61592,2026-04-28,3,7,2,12.9,25.8
55738,2025-10-02,3,30,2,6.5,13.0
13439,2025-10-05,1,14,6,9.9,59.4
65980,2024-09-06,4,32,4,3.5,14.0
118271,2026-01-23,6,9,3,13.9,41.7
78315,2025-10-31,4,3,2,13.5,27.0
92578,2025-02-28,5,34,1,22.0,22.0
56444,2025-10-25,3,28,3,6.2,18.6
27278,2024-12-28,2,19,6,15.9,95.4
52395,2025-06-20,3,12,5,13.9,69.5
50413,2025-04-16,3,18,3,12.2,36.6
119320,2026-03-04,6,36,4,3.2,12.8
109177,2026-07-23,5,14,8,9.9,79.2
8385,2025-04-25,1,17,8,12.5,100.0
86024,2026-07-28,4,34,5,22.0,110.0
57459,2025-12-01,3,1,1,7.5,7.5
33860,2025-09-13,2,32,4,3.5,14.0
115045,2025-09-27,6,21,1,21.9,21.9
10809,2025-07-10,1,15,3,11.5,34.5
47515,2024-12-31,3,9,4,13.9,55.6
113557,2025-08-10,6,22,1,23.9,23.9
94728,2025-05-09,5,6,1,12.5,12.5
112615,2025-07-12,6,10,3,13.5,40.5
63231,2026-06-18,3,20,1,16.9,16.9
46235,2024-11-15,3,34,2,22.0,44.0
2400,2024-10-20,1,21,2,21.9,43.8
84435,2026-06-14,4,34,6,22.0,132.0
54867,2025-09-04,3,21,1,21.9,21.9
77503,2025-10-02,4,37,2,1.8,3.6
73163,2025-06-03,4,8,5,15.9,79.5
87792,2024-09-14,5,33,7,4.9,34.3
93901,2025-04-13,5,37,2,1.8,3.6
34192,2025-09-25,2,17,5,12.5,62.5
98737,2025-08-26,5,15,10,11.5,115.0
38441,2026-02-21,2,26,1,16.5,16.5
20649,2026-05-15,1,28,2,6.2,12.4
3224,2024-11-15,1,9,2,13.9,27.8
58193,2025-12-25,3,20,1,16.9,16.9
4505,2024-12-24,1,11,3,14.9,44.7
118434,2026-01-29,6,8,3,15.9,47.7
74551,2025-07-11,4,32,3,3.5,10.5
68251,2024-11-27,4,18,1,12.2,12.2
104606,2026-03-12,5,14,4,9.9,39.6
119893,2026-03-26,6,31,2,5.9,11.8
46919,2024-12-11,3,7,1,12.9,12.9
52363,2025-06-19,3,12,2,13.9,27.8
60540,2026-03-23,3,31,2,5.9,11.8
79740,2025-12-27,4,9,5,13.9,69.5
117148,2025-12-11,6,7,1,12.9,12.9
90984,2024-12-28,5,37,4,1.8,7.2
54419,2025-08-21,3,25,1,18.9,18.9
76380,2025-08-30,4,26,5,16.5,82.5
25759,2024-11-06,2,4,1,15.9,15.9
23942,2024-09-04,2,37,4,1.8,7.2
79687,2025-12-25,4,12,3,13.9,41.7
121542,2026-05-20,6,33,3,4.9,14.7
47196,2024-12-21,3,6,1,12.5,12.5
104768,2026-03-17,5,35,2,3.9,7.8
71266,2025-04-03,4,19,1,15.9,15.9
82624,2026-04-21,4,14,3,9.9,29.7
102680,2025-12-28,5,33,4,4.31,17.24
120480,2026-04-15,6,17,2,12.5,25.0
19513,2026-04-10,1,35,5,,19.5
8224,2025-04-20,1,19,6,15.9,95.4
30265,2025-05-02,2,21,2,21.9,43.8
72506,2025-05-13,4,38,2,3.5,7.0
4712,2024-12-30,1,4,6,15.9,95.4
57094,2025-11-17,3,14,2,9.9,19.8
48160,2025-01-24,3,27,1,6.5,6.5
13168,2025-09-26,1,33,3,4.9,14.7
74989,2025-07-23,4,31,3,5.9,17.7
40108,2026-04-19,2,32,6,3.5,21.0
66862,2024-10-03,4,29,3,6.9,20.7
910,2024-09-03,1,33,3,4.9,14.7
51774,2025-05-31,3,36,3,3.2,9.6
2234,2024-10-15,1,21,2,21.9,43.8
99276,2025-09-10,5,7,1,12.9,12.9
53299,2025-07-18,3,14,3,9.9,29.7
86769,2024-08-18,5,1,6,7.5,45.0
26418,2024-11-29,2,23,3,15.9,47.7
29260,2025-03-28,2,37,4,1.8,7.2
64515,2026-07-28,3,12,1,13.9,13.9
37344,2026-01-11,2,28,3,6.2,18.6
8935,2025-05-12,1,30,1,6.5,6.5
21334,2026-06-05,1,35,5,3.9,19.5
86857,2024-08-20,5,15,6,11.5,69.0
106167,2026-05-01,5,7,12,12.9,154.8
114010,2025-08-25,6,1,1,7.5,7.5
69947,2025-02-08,4,20,1,16.9,16.9
53220,2025-07-15,3,36,3,3.2,9.6
47495,2024-12-30,3,21,1,21.9,21.9
64775,2024-08-04,4,30,2,4.55,9.1
41029,2026-05-21,2,25,2,18.9,37.8
281,2024-08-11,1,22,1,23.9,23.9
4921,2025-01-05,1,27,6,6.5,39.0
123847,2026-07-31,6,36,4,3.2,12.8
117761,2026-01-02,6,4,3,15.9,47.7
45993,2024-11-06,3,13,1,12.5,12.5
26428,2024-11-29,2,38,1,3.5,3.5
45987,2024-11-06,3,7,2,12.9,25.8
31708,2025-06-22,2,3,1,13.5,13.5
47867,2025-01-13,3,19,1,15.9,15.9
64793,2024-08-05,4,10,4,13.5,54.0
67397,2024-10-22,4,31,3,5.9,17.7
66103,2024-09-10,4,13,1,12.5,12.5
115322,2025-10-06,6,18,1,12.2,12.2
112363,2025-07-04,6,26,2,16.5,33.0
65969,2024-09-06,4,19,4,15.9,63.6
14707,2025-11-13,1,19,4,15.9,63.6
91889,2025-02-02,5,4,1,15.9,15.9
103662,2026-02-05,5,9,2,13.9,27.8
44736,2024-09-24,3,7,2,12.9,25.8
78031,2025-10-21,4,1,4,7.5,30.0
31203,2025-06-04,2,7,3,12.9,38.7
47571,2025-01-02,3,11,2,14.9,29.8
52256,2025-06-15,3,22,1,23.9,23.9
84909,2026-06-28,4,14,3,9.9,29.7
89784,2024-11-17,5,31,1,5.9,5.9
76551,2025-09-04,4,21,2,21.9,43.8
55388,2025-09-21,3,11,1,14.9,14.9
89520,2024-11-08,5,5,2,10.9,21.8
41379,2026-06-02,2,16,3,12.9,38.7
109817,2025-03-30,6,32,1,2.98,2.98
3366,2024-11-19,1,27,2,6.5,13.0
22225,2026-07-03,1,6,3,12.5,37.5
79264,2025-12-09,4,26,1,16.5,16.5
97785,2025-08-01,5,2,4,11.9,47.6
37191,2026-01-06,2,17,1,12.5,12.5
59617,2026-02-17,3,17,1,12.5,12.5
106910,2026-05-22,5,17,7,12.5,87.5
66565,2024-09-24,4,11,7,14.9,104.3
76150,2025-08-24,4,17,8,12.5,100.0
56992,2025-11-13,3,37,4,1.8,7.2
18320,2026-03-05,1,6,1,12.5,12.5
54367,2025-08-20,3,7,2,12.9,25.8
70862,2025-03-18,4,14,2,9.9,19.8
93840,2025-04-12,5,2,1,11.9,11.9
77548,2025-10-04,4,17,3,12.5,37.5
13941,2025-10-20,1,8,1,15.9,15.9
27450,2025-01-03,2,37,6,1.8,10.8
9610,2025-06-02,1,32,2,3.5,7.0
97784,2025-08-01,5,1,4,7.5,30.0
119243,2026-03-01,6,35,2,3.9,7.8
45416,2024-10-17,3,22,1,23.9,23.9
47143,2024-12-19,3,11,2,14.9,29.8
66761,2024-09-29,4,38,5,3.5,17.5
114611,2025-09-13,6,19,1,15.9,15.9
18933,2026-03-24,1,6,2,12.5,25.0
82023,2026-04-01,4,17,2,12.5,25.0
65285,2024-08-18,4,29,1,6.9,6.9
78290,2025-10-30,4,9,2,13.9,27.8
105247,2026-04-03,5,18,3,12.2,36.6
73302,2025-06-07,4,2,5,11.9,59.5
22828,2026-07-21,1,33,6,4.9,29.4
10150,2025-06-19,1,28,1,6.2,6.2
38474,2026-02-22,2,29,3,6.9,20.7
24781,2024-10-04,2,17,3,12.5,37.5
30892,2025-05-24,2,15,10,11.5,115.0
4708,2024-12-29,1,38,7,3.5,24.5
40838,2026-05-15,2,10,4,13.5,54.0
35969,2025-11-25,2,32,1,3.5,6.99
64799,2024-08-05,4,16,6,12.9,77.4
116532,2025-11-18,6,9,1,13.9,13.9
69887,2025-02-06,4,16,1,12.9,12.9
10798,2025-07-10,1,4,1,15.9,15.9
105659,2026-04-15,5,38,1,3.5,3.5
53163,2025-07-13,3,38,7,3.5,24.5
69242,2025-01-06,4,14,3,9.9,29.7
45737,2024-10-28,3,7,1,12.9,12.9
92567,2025-02-28,5,15,2,11.5,23.0
85953,2026-07-26,4,37,12,1.8,21.6
88899,2024-10-17,5,36,4,3.2,12.8
55006,2025-09-08,3,37,3,1.8,5.4
6143,2025-02-14,1,31,1,5.9,5.9
101142,2025-11-05,5,16,3,12.9,38.7
89032,2024-10-21,5,34,1,22.0,22.0
96444,2025-06-26,5,7,9,12.9,116.1
15046,2025-11-23,1,25,2,18.9,37.8
79892,2026-01-01,4,38,1,3.5,3.5
25481,2024-10-27,2,31,1,5.9,5.9
18243,2026-03-02,1,28,2,6.2,12.4
46129,2024-11-11,3,15,1,11.5,11.5
43497,2024-08-15,3,11,1,14.9,14.9
85067,2026-07-02,4,32,4,3.5,14.0
17729,2026-02-14,1,22,3,23.9,71.7
101968,2025-12-05,5,16,5,12.9,64.5
31640,2025-06-19,2,34,4,22.0,88.0
8091,2025-04-16,1,20,2,16.9,33.8
2476,2024-10-23,1,9,2,13.9,27.8
78507,2025-11-07,4,24,1,19.9,19.9
86237,2024-08-03,5,24,1,19.9,19.9
40264,2026-04-25,2,14,1,9.9,9.9
100623,2025-10-19,5,18,3,12.2,36.6
94772,2025-05-10,5,13,1,12.5,12.5
14330,2025-11-01,1,12,6,13.9,83.4
69871,2025-02-05,4,28,2,6.2,12.4
119332,2026-03-05,6,19,4,15.9,63.6
19370,2026-04-06,1,17,2,12.5,25.0
110677,2025-05-07,6,10,4,13.5,54.0
43544,2024-08-16,3,28,3,6.2,18.6
18077,2026-02-25,1,20,1,16.9,16.9
104125,2026-02-22,5,35,3,3.9,11.7
115186,2025-10-02,6,8,1,15.9,15.9
85116,2026-07-04,4,8,4,15.9,63.6
81509,2026-03-12,4,21,1,21.9,21.9
25276,2024-10-20,2,34,1,22.0,22.0
120617,2026-04-19,6,34,2,22.0,44.0
29281,2025-03-29,2,20,2,16.9,33.8
47868,2025-01-13,3,20,1,16.9,16.9
13003,2025-09-21,1,25,1,18.9,18.9
29037,2025-03-21,2,1,1,7.5,7.5
39588,2026-04-01,2,33,4,4.9,19.6
110849,2025-05-13,6,30,1,6.5,6.5
26544,2024-12-03,2,34,1,22.0,22.0
83751,2026-05-26,4,2,3,11.9,35.7
35035,2025-10-24,2,5,2,10.9,21.8
30821,2025-05-21,2,37,4,1.8,7.2
65075,2024-08-12,4,35,4,3.9,15.6
95798,2025-06-08,5,24,2,19.9,39.8
38235,2026-02-14,2,16,2,12.9,25.8
113914,2025-08-22,6,1,1,7.5,7.5
74506,2025-07-10,4,23,2,15.9,31.8
78802,2025-11-20,4,7,3,12.9,38.7
10224,2025-06-21,1,34,7,22.0,154.0
8042,2025-04-14,1,37,7,1.8,12.6
52432,2025-06-21,3,15,5,11.5,57.5
109469,2026-07-31,5,7,3,12.9,38.7
14283,2025-10-30,1,31,3,5.9,17.7
1346,2024-09-17,1,31,2,5.9,11.8
88266,2024-09-28,5,7,3,12.9,38.7
18963,2026-03-25,1,4,2,15.9,31.8
121437,2026-05-17,6,14,3,9.9,29.7
107390,2026-06-05,5,6,1,12.5,12.5
48813,2025-02-19,3,16,2,12.9,25.8
38180,2026-02-12,2,19,4,15.9,143.99
90145,2024-12-01,5,24,2,19.9,39.8
73383,2025-06-09,4,9,4,13.9,55.6
37651,2026-01-23,2,3,2,13.5,27.0
30731,2025-05-18,2,20,1,16.9,16.9
82432,2026-04-15,4,9,2,13.9,27.8
2629,2024-10-27,1,32,5,3.5,17.5
31366,2025-06-10,2,7,2,12.9,25.8
37722,2026-01-25,2,18,3,12.2,36.6
5509,2025-01-25,1,17,3,12.5,37.5
77172,2025-09-22,4,29,5,6.9,34.5
117793,2026-01-03,6,16,4,12.9,51.6
42920,2026-07-27,2,19,4,15.9,63.6
57139,2025-11-19,3,4,1,15.9,15.9
105580,2026-04-13,5,26,3,16.5,49.5
26041,2024-11-16,2,12,1,13.9,13.9
112366,2025-07-04,6,29,3,6.9,20.7
108754,2026-07-12,5,3,3,13.5,40.5
115541,2025-10-13,6,19,4,15.9,63.6
24593,2024-09-27,2,22,3,23.9,71.7
5435,2025-01-23,1,9,2,13.9,27.8
10724,2025-07-07,1,28,1,6.2,6.2
62713,2026-06-02,3,4,1,15.9,15.9
61192,2026-04-14,3,33,1,4.9,4.9
18907,2026-03-23,1,7,1,12.9,12.9
104051,2026-02-20,5,17,3,12.5,37.5
32705,2025-07-28,2,38,2,3.5,7.0
45365,2024-10-15,3,30,1,6.5,6.5
67393,2024-10-22,4,24,1,19.9,19.9
10363,2025-06-26,1,23,4,15.9,63.6
61099,2026-04-11,3,22,1,23.9,23.9
84737,2026-06-23,4,14,6,9.9,59.4
112109,2025-06-26,6,16,1,12.9,12.9
59104,2026-01-28,3,38,4,3.5,14.0
118292,2026-01-23,6,35,1,3.9,3.9
2030,2024-10-09,1,19,1,15.9,15.9
58614,2026-01-10,3,15,6,11.5,69.0
52300,2025-06-17,3,1,1,7.5,7.5
2849,2024-11-03,1,16,5,12.9,64.5
22924,2026-07-24,1,35,5,3.9,19.5
82522,2026-04-18,4,3,2,13.5,27.0
17567,2026-02-09,1,13,2,12.5,25.0
37426,2026-01-14,2,21,1,21.9,21.9
35978,2025-11-26,2,5,2,10.9,21.8
77499,2025-10-02,4,32,4,3.5,14.0
54049,2025-08-10,3,14,4,9.9,39.6
63626,2026-06-30,3,36,2,3.2,6.4
16172,2025-12-27,1,4,3,15.9,47.7
18307,2026-03-04,1,29,1,6.9,6.9
111788,2025-06-15,6,10,2,13.5,27.0
20229,2026-05-02,1,26,3,16.5,49.5
104115,2026-02-22,5,21,2,21.9,43.8
30037,2025-04-25,2,1,1,7.5,7.5
68898,2024-12-22,4,35,1,3.9,3.9
9125,2025-05-18,1,26,1,16.5,16.5
121027,2026-05-03,6,30,5,6.5,32.5
103638,2026-02-04,5,4,2,15.9,31.8
24800,2024-10-05,2,3,1,13.5,13.5
219,2024-08-09,1,17,2,12.5,25.0
10472,2025-06-29,1,24,1,19.9,19.9
98660,2025-08-24,5,13,8,12.5,100.0
96846,2025-07-06,5,36,3,3.2,9.6
101061,2025-11-02,5,25,1,18.9,18.9
66346,2024-09-17,4,29,3,6.9,20.7
102289,2025-12-15,5,34,4,19.36,77.44
6560,2025-02-27,1,25,1,18.9,18.9
28260,2025-02-19,2,24,1,19.9,19.9
26940,2024-12-16,2,34,1,22.0,22.0
23771,2024-08-29,2,8,1,15.9,15.9
54052,2025-08-10,3,17,1,12.5,12.5
3348,2024-11-19,1,3,1,13.5,13.5
13401,2025-10-04,1,9,3,13.9,41.7
77086,2025-09-20,4,6,1,12.5,12.5
75846,2025-08-16,4,8,4,15.9,63.6
88145,2024-09-24,5,26,1,16.5,16.5
65998,2024-09-07,4,12,5,13.9,69.5
63803,2026-07-05,3,37,10,1.8,18.0
67023,2024-10-09,4,37,4,1.8,7.2
82443,2026-04-15,4,24,1,19.9,19.9
40041,2026-04-17,2,22,2,23.9,47.8
104563,2026-03-10,5,36,2,3.2,6.4
107716,2026-06-13,5,38,7,3.5,24.5
80788,2026-02-10,4,2,1,11.9,11.9
44588,2024-09-19,3,24,1,19.9,19.9
70358,2025-02-26,4,32,3,3.5,10.5
91334,2025-01-11,5,9,2,13.9,27.8
106272,2026-05-04,5,7,2,12.9,25.8
63778,2026-07-05,3,11,3,14.9,44.7
94988,2025-05-16,5,23,2,15.9,31.8
71787,2025-04-20,4,36,6,3.2,19.2
21109,2026-05-29,1,32,3,3.5,10.5
8353,2025-04-24,1,21,5,21.9,109.5
3269,2024-11-16,1,22,3,23.9,71.7
30297,2025-05-03,2,23,1,15.9,15.9
31452,2025-06-13,2,4,2,15.9,31.8
73790,2025-06-20,4,28,3,6.2,18.6
10659,2025-07-05,1,27,2,6.5,13.0
79368,2025-12-13,4,27,1,6.5,6.5
91026,2024-12-30,5,15,1,11.5,11.5
112630,2025-07-12,6,29,1,6.9,6.9
41169,2026-05-26,2,9,2,13.9,27.8
97365,2025-07-20,5,33,10,4.9,49.0
35659,2025-11-14,2,35,6,3.9,23.4
61719,2026-05-02,3,2,1,11.9,11.9
63287,2026-06-20,3,10,2,13.5,27.0
52001,2025-06-07,3,33,6,4.9,29.4
3324,2024-11-18,1,8,5,15.9,79.5
87036,2024-08-25,5,5,5,10.9,54.5
13046,2025-09-23,1,6,2,12.5,25.0
11908,2025-08-16,1,15,2,11.5,23.0
22538,2026-07-12,1,34,4,22.0,88.0
32878,2025-08-04,2,32,2,3.5,7.0
24630,2024-09-29,2,1,1,7.5,7.5
30512,2025-05-10,2,37,2,1.8,3.6
39435,2026-03-27,2,21,2,21.9,43.8
47674,2025-01-06,3,15,1,11.5,11.5
25190,2024-10-18,2,8,1,15.9,15.9
21990,2026-06-26,1,1,5,7.5,37.5
48172,2025-01-25,3,1,1,7.5,7.5
98601,2025-08-22,5,30,3,6.5,19.5
68310,2024-11-30,4,9,1,13.9,13.9
89667,2024-11-13,5,23,2,15.9,31.8
63382,2026-06-23,3,11,2,14.9,29.8
56987,2025-11-13,3,31,1,5.9,5.9
36183,2025-12-03,2,17,2,12.5,25.0
105505,2026-04-11,5,18,8,12.2,97.6
115747,2025-10-20,6,14,1,9.9,9.9
59757,2026-02-22,3,12,1,13.9,13.9
112679,2025-07-14,6,17,2,12.5,25.0
38164,2026-02-11,2,35,1,3.9,3.9
32719,2025-07-29,2,22,1,23.9,23.9
109253,2026-07-25,5,14,5,9.9,49.5
75850,2025-08-16,4,12,8,13.9,111.2
14609,2025-11-10,1,8,1,15.9,15.9
52193,2025-06-13,3,32,3,3.5,10.5
26230,2024-11-22,2,36,2,3.2,6.4
39997,2026-04-16,2,5,1,10.9,10.9
91672,2025-01-24,5,37,1,1.8,1.8
2720,2024-10-30,1,29,4,6.9,27.6
80229,2026-01-16,4,33,2,4.9,9.8
60921,2026-04-05,3,19,2,15.9,31.8
107495,2026-06-07,5,37,9,1.8,16.2
81103,2026-02-23,4,33,1,4.9,4.9
79526,2025-12-19,4,14,1,9.9,9.9
48834,2025-02-20,3,13,2,12.5,25.0
84505,2026-06-16,4,32,6,3.5,21.0
72703,2025-05-19,4,37,3,1.8,5.4
123707,2026-07-27,6,22,1,23.9,23.9
19032,2026-03-27,1,8,2,15.9,31.8
89642,2024-11-12,5,30,1,6.5,6.5
123608,2026-07-24,6,24,1,19.9,19.9
119263,2026-03-02,6,34,1,22.0,22.0
1100,2024-09-09,1,38,2,3.5,7.0
2697,2024-10-30,1,1,1,7.5,7.5
117797,2026-01-03,6,21,2,21.9,43.8
48538,2025-02-08,3,4,2,15.9,31.8
17723,2026-02-14,1,15,7,11.5,80.5
78307,2025-10-30,4,33,2,4.9,9.8
6310,2025-02-19,1,38,1,3.5,3.5
112751,2025-07-16,6,32,6,3.5,21.0
64,2024-08-03,1,16,4,12.9,51.6
115794,2025-10-22,6,4,1,15.9,15.9
69957,2025-02-08,4,33,4,4.9,19.6
82814,2026-04-27,4,8,2,15.9,31.8
18078,2026-02-25,1,21,3,21.9,65.7
11472,2025-07-31,1,33,4,4.9,19.6
80489,2026-01-28,4,23,1,15.9,15.9
59168,2026-01-31,3,10,2,13.5,27.0
28523,2025-03-01,2,27,3,6.5,19.5
52956,2025-07-07,3,16,2,12.9,25.8
106996,2026-05-24,5,33,3,4.9,14.7
64253,2026-07-20,3,8,2,15.9,31.8
119812,2026-03-23,6,22,4,23.9,95.6
35998,2025-11-26,2,34,2,22.0,44.0
61780,2026-05-03,3,36,3,3.2,9.6
15480,2025-12-06,1,23,8,15.9,127.2
34487,2025-10-05,2,22,4,23.9,95.6
120703,2026-04-22,6,35,2,3.9,7.8
6623,2025-03-01,1,26,2,16.5,33.0
52889,2025-07-05,3,15,3,11.5,34.5
31192,2025-06-03,2,33,3,4.9,14.7
81828,2026-03-25,4,7,1,12.9,12.9
33295,2025-08-23,2,19,1,15.9,15.9
79149,2025-12-05,4,4,1,15.9,15.9
101270,2025-11-09,5,36,1,3.2,3.2
102253,2025-12-14,5,28,2,6.2,12.4
86002,2026-07-28,4,12,6,13.9,83.4
105386,2026-04-07,5,32,4,3.5,14.0
27461,2025-01-04,2,12,1,13.9,13.9
24684,2024-10-01,2,3,2,13.5,27.0
4815,2025-01-02,1,14,3,9.9,29.7
18951,2026-03-24,1,29,3,6.9,20.7
106843,2026-05-20,5,21,3,21.9,65.7
94347,2025-04-27,5,29,3,6.9,20.7
8528,2025-04-29,1,34,3,22.0,66.0
78734,2025-11-16,4,28,1,6.2,6.2
50533,2025-04-20,3,17,2,12.5,25.0
14529,2025-11-07,1,28,4,6.2,24.8
33926,2025-09-16,2,14,3,9.9,29.7
34855,2025-10-18,2,9,4,13.9,55.6
14158,2025-10-26,1,36,2,3.2,6.4
46044,2024-11-08,3,12,1,13.9,13.9
3705,2024-11-30,1,3,2,13.5,27.0
104727,2026-03-16,5,11,2,14.9,29.8
27482,2025-01-04,2,38,1,3.5,3.5
15645,2025-12-11,1,29,4,6.9,27.6
97081,2025-07-13,5,8,5,15.9,79.5
53136,2025-07-13,3,10,3,13.5,40.5
82802,2026-04-26,4,31,1,5.9,5.9
590,2024-08-23,1,18,2,12.2,24.4
50544,2025-04-20,3,29,2,6.9,13.8
36212,2025-12-04,2,14,2,9.9,19.8
119665,2026-03-18,6,14,1,9.9,9.9
30803,2025-05-21,2,10,2,13.5,27.0
46649,2024-12-01,3,12,3,13.9,41.7
86293,2024-08-05,5,5,2,10.9,21.8
119632,2026-03-17,6,1,1,7.5,7.5
17052,2026-01-23,1,20,2,16.9,33.8
73684,2025-06-17,4,33,9,4.9,44.1
42970,2026-07-29,2,15,1,11.5,11.5
85818,2026-07-23,4,11,6,14.9,89.4
92423,2025-02-22,5,17,4,12.5,50.0
88972,2024-10-20,5,5,3,10.9,32.7
95946,2025-06-12,5,31,2,5.9,11.8
104145,2026-02-24,5,1,1,7.5,7.5
71720,2025-04-18,4,35,3,3.9,11.7
60416,2026-03-19,3,14,2,9.9,19.8
82748,2026-04-25,4,10,3,13.5,40.5
74417,2025-07-08,4,7,8,12.9,103.2
89787,2024-11-17,5,34,3,22.0,66.0
15994,2025-12-21,1,33,7,4.31,30.17
71682,2025-04-17,4,25,1,18.9,18.9
53564,2025-07-26,3,20,3,16.9,50.7
73171,2025-06-03,4,17,4,12.5,50.0
3088,2024-11-10,1,28,2,6.2,12.4
104127,2026-02-22,5,37,1,1.8,1.8
89526,2024-11-08,5,12,1,13.9,25.51
60619,2026-03-26,3,23,2,15.9,31.8
62059,2026-05-12,3,14,4,9.9,39.6
108794,2026-07-13,5,6,3,12.5,37.5
27481,2025-01-04,2,37,5,1.8,9.0
8761,2025-05-07,1,11,2,14.9,29.8
58048,2025-12-20,3,20,3,16.9,50.7
93716,2025-04-08,5,14,1,9.9,9.9
77551,2025-10-04,4,20,1,16.9,16.9
57144,2025-11-19,3,14,1,9.9,9.9
49910,2025-03-30,3,4,1,15.9,15.9
6477,2025-02-25,1,4,1,15.9,15.9
83859,2026-05-29,4,22,1,23.9,23.9
27493,2025-01-05,2,16,4,12.9,51.6
36280,2025-12-06,2,19,5,15.9,79.5
56412,2025-10-24,3,30,2,6.5,13.0
40441,2026-05-01,2,9,2,13.9,27.8
97547,2025-07-25,5,28,6,6.2,37.2
22358,2026-07-07,1,14,3,9.9,29.7
29182,2025-03-26,2,11,2,14.9,29.8
115356,2025-10-07,6,26,1,16.5,16.5
63598,2026-06-29,3,36,3,3.2,9.6
80170,2026-01-13,4,36,1,3.2,3.2
31217,2025-06-04,2,26,1,16.5,16.5
22725,2026-07-18,1,26,2,16.5,33.0
23134,2026-07-31,1,31,1,5.9,5.9
62145,2026-05-15,3,10,2,13.5,27.0
94070,2025-04-19,5,15,4,11.5,46.0
122750,2026-06-28,6,5,3,10.9,32.7
22465,2026-07-10,1,25,1,18.9,18.9
62103,2026-05-13,3,33,2,4.9,9.8
4338,2024-12-19,1,15,3,11.5,34.5
87055,2024-08-25,5,24,4,19.9,79.6
29478,2025-04-05,2,16,1,12.9,12.9
109226,2026-07-24,5,25,3,18.9,56.7
30728,2025-05-18,2,17,1,12.5,12.5
117142,2025-12-10,6,35,3,3.9,11.7
88924,2024-10-18,5,28,3,6.2,18.6
50718,2025-04-26,3,27,1,6.5,6.5
47448,2024-12-29,3,3,4,13.5,54.0
106796,2026-05-19,5,3,1,13.5,13.5
114701,2025-09-16,6,17,2,12.5,25.0
29767,2025-04-15,2,31,1,5.9,5.9
52492,2025-06-23,3,9,4,13.9,55.6
112270,2025-07-01,6,30,3,6.5,19.5
